avg_score
0.3499999921768904
0.5599999874830246
0.5599999874830246
0.7599999830126762
0.8299999814480543
0.909999979659915
1.9499999564141035
2.1599999517202377
2.8099999371916056
4.089999908581376
5.4199998788535595
6.359999857842922
7.209999838843942
7.209999838843942
7.779999826103449
8.069999819621444
8.319999814033508
8.319999814033508
9.269999792799354
9.859999779611826
10.389999767765403
10.859999757260084
11.509999742731452
11.509999742731452
11.839999735355377
12.479999721050262
12.69999971613288
12.69999971613288
13.079999707639217
14.139999683946371
14.539999675005674
15.459999654442072
16.80999962426722
16.99999962002039
17.22999961487949
17.409999610856175
17.959999598562717
18.00999959744513
18.00999959744513
19.01999957486987
19.94999955408275
20.309999546036124
21.45999952033162
21.549999518319964
22.18999950401485
22.989999486133456
23.949999464675784
24.389999454841018
24.839999444782734
25.4899994302541
25.939999420195818
26.06999941729009
26.29999941214919
27.629999382421374
28.73999935761094
28.73999935761094
28.73999935761094
29.139999348670244
29.959999330341816
30.459999319165945
30.579999316483736
31.44999929703772
32.359999276697636
32.75999926775694
32.8399992659688
33.26999925635755
33.53999925032258
34.10999923758209
34.92999921925366
35.90999919734895
36.3399991877377
37.06999917142093
37.57999916002154
37.82999915443361
38.83999913185835
39.439999118447304
40.30999909900129
40.489999094977975
40.62999909184873
40.799999088048935
40.799999088048935
40.959999084472656
42.74999904446304
43.53999902680516
44.84999899752438
45.25999898836017
46.07999897003174
46.40999896265566
47.60999893583357
47.97999892756343
48.87999890744686
49.01999890431762
49.67999888956547
50.79999886453152
50.79999886453152
51.73999884352088
52.39999882876873
52.649998823180795
53.039998814463615
53.969998793676496
55.26999876461923
55.57999875769019
55.96999874897301
55.96999874897301
56.50999873690307
56.84999872930348
57.6999987103045
59.309998674318194
60.1099986564368
60.739998642355204
60.749998642131686
61.77999861910939
62.81999859586358
63.36999858357012
64.62999855540693
64.83999855071306
65.18999854288995
65.41999853774905
66.27999851852655
66.45999851450324
66.77999850735068
67.18999849818647
67.18999849818647
67.18999849818647
67.37999849393964
67.3999984934926
67.9199984818697
69.05999845638871
69.81999843940139
70.75999841839075
71.15999840945005
71.26999840699136
72.00999839045107
72.92999836988747
73.39999835938215
73.91999834775925
74.2899983394891
74.83999832719564
75.41999831423163
75.52999831177294
76.1299982983619
76.56999828852713
76.91999828070402
77.4499982688576
78.71999824047089
79.42999822460115
80.64999819733202
81.58999817632139
81.58999817632139
81.72999817319214
82.06999816559255
82.82999814860523
83.06999814324081
83.40999813564122
84.2199981175363
85.18999809585512
85.44999809004366
85.72999808378518
86.21999807283282
87.98999803327024
88.0699980314821
88.85999801382422
89.2799980044365
89.91999799013138
90.14999798499048
90.3099979814142
90.75999797135592
90.75999797135592
91.30999795906246
91.49999795481563
91.55999795347452
92.39999793469906
93.06999791972339
93.54999790899456
94.3299978915602
94.63999788463116
95.25999787077308
95.7099978607148
95.83999785780907
95.83999785780907
95.879997856915
96.19999784976244
96.19999784976244
96.62999784015119
97.20999782718718
98.06999780796468
98.14999780617654
98.98999778740108
100.27999775856733
100.84999774582684
101.86999772302806
102.20999771542847
102.57999770715833
103.11999769508839
103.11999769508839
103.629997683689
103.629997683689
103.66999768279493
103.78999768011272
104.8899976555258
105.55999764055014
107.25999760255218
107.48999759741127
107.8199975900352
108.41999757662416
108.8499975670129
109.79999754577875
110.80999752320349
111.18999751470983
111.379997510463
111.74999750219285
111.91999749839306
112.8699974771589
113.23999746888876
113.52999746240675
114.42999744229019
115.47999741882086
116.66999739222229
116.93999738618731
117.61999737098813
118.16999735869467
118.4999973513186
118.67999734729528
119.28999733366072
119.30999733321369
119.97999731823802
120.849997298792
121.7699972782284
121.92999727465212
122.21999726817012
122.26999726705253
122.63999725878239
123.49999723955989
123.93999722972512
124.48999721743166
124.68999721296132
125.22999720089138
125.93999718502164
126.52999717183411
126.75999716669321
127.25999715551734
127.86999714188278
129.03999711573124
129.37999710813165
129.82999709807336
130.5599970817566
130.609997080639
131.42999706231058
131.6499970573932
131.73999705538154
